Status,Borough,GISPropNum,OMPPropID,SubPropertyName,PropertyName,Feature,System,FeatureType,District,x,y
Activated,Q,Q448-01,Q448-01,Nautilus Playground,Nautilus Playground,Play Equipment,Q448-01-SPRAY0753,Sprinkler,Q-12,1047955.59239289,188712.607204645
Activated,Q,Q005,Q005-12,Rockaway Blvd Playground,Baisley Pond Park,Play Equipment,Q005-12-SPRAY0754,Sprinkler,Q-12,1043203.15209463,184349.352807804
Activated,Q,Q506,Q506,Jamaica Gateway Park,Jamaica Gateway Park,Play Equipment,Q506-SPRAY0755,Sprinkler,Q-12,1036207.03190055,193287.743067473
Activated,B,B055,B055,Sternberg Park,Sternberg Park,Play Equipment,B055-SPRAY0756,Sprinkler,B-01,998953.400371223,196432.087172478
Broken,B,B096,B096,Sgt. William Dougherty Playground,Sgt. William Dougherty Playground,Play Equipment,B096-SPRAY0757,Sprinkler,B-01,1001659.31753155,202865.866955816
Broken,B,B325,B325,Fish Playground,Fish Playground,Play Equipment,B325-SPRAY0758,Sprinkler,B-16,1007980.46007296,186363.756915479
Activated,X,X092,X092-26,Sachkerah Woods Playground,Van Cortlandt Park,Play Equipment,X092-26-SPRAY0759,Sprinkler,X-13,1016973.61203414,261329.96721898
Activated,X,X092,X092-ZN02,Van Cortlandt Park Stadium,Van Cortlandt Park,Play Equipment,X092-ZN02-SPRAY0760,Sprinkler,X-13,1012439.79236163,263210.099613562
Under Construction,X,X092,X092-10,Van Cortlandt Tot Lot,Van Cortlandt Park,Play Equipment,X092-10-SPRAY0761,Sprinkler,X-13,1013203.5158998,268317.480474889
Activated,M,M063,M063,Gertrude Ederle Recreation Center,Gertrude Ederle Recreation Center,Play Equipment,M063-SPRAY0762,Sprinkler,M-07,987411.820764139,220244.687184974
Activated,B,B080,B080-01,Asser Levy Playground,Asser Levy Park,Play Equipment,B080-01-SPRAY0763,Sprinkler,B-13,991968.996032968,148872.911949813
Activated,B,B049,B049,Irving Square Park,Irving Square Park,Play Equipment,B049-SPRAY0764,Sprinkler,B-04,1009522.02003295,191699.286598324
Activated,B,B110,B110,Marion Hopkinson Playground,Marion Hopkinson Playground,Play Equipment,B110-SPRAY0765,Sprinkler,B-16,1008313.89429334,187648.672739756
Under Construction,B,,B008-03,,,Play Equipment,,Sprinkler,B-016,1008731.74154613,181228.164188165
Activated,B,,B118B,,,Play Equipment,,Sprinkler,B-06,984992.716724232,185540.494337623
Activated,B,,B142,,,Play Equipment,,Sprinkler,B-01,994250.420868977,197391.857012445
Activated,B,,B283,,,Play Equipment,,Sprinkler,b-05,1022318.19445578,185434.614886074
Activated,B,,B305,,,Play Equipment,,Sprinkler,B-18,1013866.77477593,174143.489681322
Activated,B,,B380,,,Play Equipment,,Sprinkler,B-05,1021672.13434576,184878.284790601
Activated,B,,B385,,,Play Equipment,,Sprinkler,B-01,995236.042829505,205229.15126766
Activated,B,,B529,,,Play Equipment,,Sprinkler,B-01,995167.73639031,202341.69873177
Activated,B,,B429,,,Play Equipment,,Sprinkler,B-04,1007114.12671341,193403.569703158
Activated,B,,B541,,,Play Equipment,,Sprinkler,B-05,1020455.25469197,178567.48613467
Activated,B,,B-16,,,Play Equipment,,Sprinkler,B585,1006848.596822,183861.424581031
Activated,B,,B324,,,Play Equipment,,Sprinkler,B-18,1006658.43346688,166876.814597475
